id,start year,start month,end year,end month,?province1,province2
1152307,2001,12,2005,6,雲南省,
1152307,2005,6,2006,11,雲南省,
1152307,2005,7,2006,11,雲南省,
1152307,2006,11,now,,雲南省,
1144672,1974,3,1991,10,,
1144672,1991,10,1993,9,,
1144672,1993,9,1997,5,,
1144672,1998,7,1998,7,,
1144672,1998,7,2000,5,,
1144672,2000,5,2001,9,,
1144672,2001,9,2002,10,,
1144672,2002,10,2005,4,,
1144672,2005,4,2008,7,,
1144672,2008,7,2010,9,,
1144672,2010,9,now,,,
1144672,2010,9,now,,,
1141697,1972,12,1980,1,遼寧省,
1141697,1972,12,1980,7,遼寧省,
1141697,1977,8,1982,9,,
1141697,1977,12,1980,1,遼寧省,
1141697,1978,1,1980,1,遼寧省,
1141697,1978,10,1980,3,遼寧省,
1141697,1980,1,1983,4,遼寧省,
1141697,1980,5,1983,5,遼寧省,
1141697,1982,9,1985,9,,
1138990,1978,5,1982,1,江蘇省,
1138990,1982,1,1983,9,江蘇省,
1138990,1983,9,1984,7,江蘇省,
1138990,1984,7,1985,1,江蘇省,
1138990,1985,1,1989,11,江蘇省,
1138990,1989,11,1994,11,江蘇省,
1138990,1994,11,1997,5,江蘇省,
1138990,1995,3,1997,5,江蘇省,
1138990,1997,5,2001,1,江蘇省,
1138990,1997,5,2001,1,江蘇省,
1138990,2000,12,2007,12,,
1138990,2002,11,2007,10,,
1138990,2003,11,2008,12,,
1138990,2007,10,now,,,
1138990,2012,11,now,,,
1138990,2013,3,now,,,
1138990,2013,3,now,,,
1138990,2013,10,now,,,
1138990,2014,7,now,,,
1138990,2014,10,now,,,
1141482,1982,,1986,,,
1141482,1982,9,1987,11,,
1141482,1986,,1992,,,
1139626,1985,3,1986,2,黑龍江省,
1139626,1986,2,1987,12,黑龍江省,
1139626,1988,1,1990,3,黑龍江省,
1139626,1988,8,1989,10,黑龍江省,
1139626,1989,10,1990,8,黑龍江省,
1139626,1990,2,1996,2,黑龍江省,
1138205,2002,12,2008,10,,
1150795,1983,8,1984,8,遼寧省,
1150795,1984,8,1989,4,遼寧省,
1150795,1989,4,1993,12,遼寧省,
1150795,1993,12,1995,10,遼寧省,
1150795,1995,10,1996,3,遼寧省,
1150795,1996,3,1998,5,遼寧省,
1150795,1998,5,1998,6,,
1150795,1998,6,2003,6,,
1150795,2000,6,2002,8,,
1150795,2002,8,2003,6,,
1150795,2003,6,2003,11,,
1150795,2003,11,2007,11,,
1150795,2007,11,2013,4,,
1150795,2012,10,2014,9,,
1150795,2012,11,now,,,
1150795,2013,12,now,,,
1150795,2014,9,now,,山西省,
1142303,1983,8,1984,8,福建省,
1142303,1984,8,1984,11,福建省,
1142303,1984,11,1985,3,福建省,
1142303,1985,3,1987,7,福建省,
1142303,1987,7,1993,10,福建省,
1142303,1988,3,1989,3,福建省,
1142303,1993,10,1995,6,福建省,
1142303,1995,6,1997,12,福建省,
1142303,1997,12,2002,12,福建省,
1142303,1998,4,2003,6,,
1142303,2002,12,2004,8,福建省,
1142303,2003,6,2004,8,,
1142303,2004,8,2005,1,福建省,
1142303,2004,8,2008,5,福建省,
1142303,2005,1,2008,5,福建省,
1142303,2008,5,2009,1,福建省,
1142303,2008,5,2012,1,福建省,
1142303,2009,1,2012,1,福建省,
1142303,2012,1,now,,福建省,
1142303,2013,8,now,,福建省,
1138447,1972,9,1983,6,江西省,
1138447,1983,6,1984,3,江西省,
1138447,1989,7,1993,3,江西省,
1138447,1984,3,1989,7,江西省,
1138447,1991,3,1993,2,江西省,
1138447,1993,2,2001,4,江西省,
1138447,1993,7,1995,8,江西省,
1138447,1995,8,2001,5,江西省,
1138447,1997,9,2000,10,,
1138447,2000,10,2007,10,,
1138447,2001,4,2001,5,江西省,
1138447,2001,5,2006,10,江西省,
1138447,2006,10,now,,,
1138447,2008,3,now,,,
1139891,1972,3,1982,3,河南省,
1139891,1982,3,1985,2,河南省,
1139891,1985,2,1991,3,河南省,
1139891,1991,3,1992,6,河南省,
1139891,1992,6,1996,1,河南省,
1139891,1995,12,1999,9,河南省,
1139891,1996,1,1998,10,河南省,
1139891,1997,9,2002,10,,
1139891,1998,8,1999,9,河南省,
1139891,1999,9,2002,8,,
1139891,2002,9,2010,1,,
1139891,2002,10,2012,10,,
1139891,2002,12,2010,1,,
1139891,2003,8,2010,1,,
1144320,1982,2,1990,,江蘇省,
1144320,1990,,2000,12,江蘇省,
1144320,2000,12,2003,4,江蘇省,
1144320,2000,12,2008,11,江蘇省,
1144320,2003,4,2008,11,江蘇省,
1144320,2006,12,2008,11,江蘇省,
1144320,2008,11,2009,8,,
1144320,2009,8,now,,,
1144320,2014,10,now,,,
1144071,1978,11,1981,11,新疆維吾爾自治區|新疆自治區,
1144071,1981,11,1986,8,新疆維吾爾自治區|新疆自治區,
1144071,1986,8,1987,3,新疆維吾爾自治區|新疆自治區,
1144071,1987,3,1991,7,新疆維吾爾自治區|新疆自治區,
1144071,1989,1,1991,7,新疆維吾爾自治區|新疆自治區,
1144071,1991,7,1993,10,新疆維吾爾自治區|新疆自治區,
1144071,1993,10,1998,5,新疆維吾爾自治區|新疆自治區,
1144071,1998,5,2001,1,新疆維吾爾自治區|新疆自治區,
1144071,1998,5,now,,新疆維吾爾自治區|新疆自治區,
1144071,1998,5,now,,新疆維吾爾自治區|新疆自治區,
1144071,2000,1,now,,新疆維吾爾自治區|新疆自治區,
1144071,2001,1,now,,新疆維吾爾自治區|新疆自治區,
1144030,2008,1,now,,浙江省,
1144030,2013,1,now,,浙江省,
1142185,1982,1,1984,7,四川省,
1142185,1984,7,1985,5,四川省,
1142185,1985,5,1986,12,,
1142185,1986,12,1988,8,,
1142185,1988,8,1993,4,四川省,
1142185,1988,11,1993,4,四川省,
1142185,1993,4,1995,2,四川省,
1142185,1995,2,1997,8,四川省,
1142185,1996,10,1998,4,四川省,
1142185,1997,8,2000,8,四川省,
1142185,2000,8,2007,5,四川省,
1142185,2007,5,2011,11,四川省,
1142185,2007,5,now,,四川省,
1142185,2011,11,now,,四川省,
1142185,2012,11,now,,,
1139492,1992,2,1992,4,福建省,
1139492,1992,2,1995,4,福建省,
1139492,1992,4,1995,10,福建省,
1141762,1975,6,1987,,,
1141762,1987,,1989,10,北京市,
1141762,1989,10,2003,12,,
1141762,2004,1,2011,1,,
1141689,1979,10,1985,3,,
1141689,1985,3,1995,9,,
1142940,1978,5,1982,3,,
1142940,1978,7,1983,6,,
1143140,2003,6,2006,10,廣東省,
1143140,2006,10,now,,廣東省,
1141690,1978,11,1985,6,,
1141690,1980,6,1985,6,,
1141690,1980,6,1985,6,,
1141690,1982,9,1987,11,,
1139076,1982,,1986,,四川省,
1139076,1986,,1987,,四川省,
1139076,1987,,1989,,四川省,
1139076,1989,,1996,,四川省,
1139076,1996,,1999,,四川省,
1139076,1999,,2000,,四川省,
1139076,2002,6,2003,9,四川省,
1139076,2003,8,now,,,
1139076,2003,9,now,,,
1139076,2003,9,now,,,
1139076,2006,12,now,,四川省,
1139076,2008,3,now,,,
1150664,1983,7,1994,10,,
1150664,1994,3,1994,8,,
1150664,1994,10,2000,4,,
1150664,2000,4,2003,4,,
1150664,2003,4,2006,1,,
1150664,2005,6,2006,1,上海市,
1150664,2006,1,2008,6,,
1150664,2008,6,2014,1,,
1150664,2014,1,now,,甘肅省,
1142183,1977,7,1980,10,,
1142183,1977,7,1980,10,,
1142183,1980,10,1981,11,,
1142183,1981,11,1982,9,,
1142183,1984,8,1988,8,江西省,
1142183,1988,8,1991,7,,
1142183,1988,8,1991,7,,
1142183,1991,7,1992,5,江西省,
1142183,1992,5,1996,11,江西省,
1142183,1994,5,1996,11,江西省,
1142183,1996,10,1999,9,江西省,
1142183,1999,9,2000,10,江西省,
1142183,1999,9,2000,10,,
1142183,2000,10,2001,12,江西省,
1142183,2000,10,2001,12,江西省,
1142183,2001,12,2006,11,,
1142183,2001,12,2006,11,江西省,
1142183,2006,11,2007,12,江西省,
1142183,2007,12,2008,7,黑龍江省,
1142183,2008,6,2012,4,黑龍江省,
1142183,2009,12,now,,黑龍江省,
1142183,2012,4,now,,黑龍江省,
1139033,1992,11,1996,5,雲南省,
1139033,1999,12,2001,6,雲南省,
1139033,2003,6,2011,11,湖南省,
1139033,2007,4,2012,3,湖南省,
1139033,2001,7,now,,湖南省,
1139033,2007,10,now,,,
1139033,2011,5,now,,湖南省,
1139033,2011,11,now,,湖南省,
1143242,1975,4,1990,2,貴州省,
1143242,1977,9,1981,1,貴州省,
1143242,1981,1,1990,2,貴州省,
1143242,1990,2,1992,6,貴州省,
1143242,1991,4,1991,10,北京市,
1143242,1992,6,1993,10,貴州省,
1143242,1993,10,2003,1,貴州省,
1143242,2003,1,2007,5,貴州省,
1143242,2003,3,2007,6,,
1143242,2007,4,2012,4,貴州省,
1143242,2007,5,2013,1,貴州省,
1143242,2007,8,2013,11,,
1143242,2007,10,2012,11,,
1143242,2012,4,now,,貴州省,
1143242,2012,6,now,,貴州省,
1143242,2013,1,now,,貴州省,
1143242,2013,1,now,,貴州省,
1143242,2013,3,now,,,
1143242,2013,4,now,,貴州省,
1143242,2013,12,now,,貴州省,
1143242,2014,1,now,,貴州省,
1144463,1962,9,1985,10,,
1144463,1985,10,1986,8,,
1144463,1986,8,1999,7,,
1144463,1998,3,2008,3,,
1144463,1999,7,2001,10,,
1144463,,,now,,,
1139483,1975,12,1983,10,安徽省,
1139483,1983,10,1987,6,安徽省,
1139483,1987,6,1992,3,安徽省,
1139483,1990,1,1992,3,,
1139483,1992,3,1993,3,安徽省,
1139483,1992,3,1995,11,安徽省,
1139483,1993,3,1997,6,安徽省,
1139483,1995,4,1997,2,安徽省,
1139483,1997,2,2003,1,安徽省,
1139483,2001,2,2003,1,安徽省,
1138707,1982,7,1986,2,,
1138707,1988,12,1994,3,,
1138707,1991,9,1992,11,,
1138707,1994,3,1994,12,,
1138707,1994,12,1995,8,,
1138707,1995,8,1999,2,四川省,
1138707,1996,12,1999,2,四川省,
1138707,1998,1,1999,2,四川省,
1138707,1999,2,2002,1,四川省,
1138707,2002,1,2012,2,四川省,
1138707,2011,12,now,,,
1138707,2012,2,now,,,
1139504,1977,,1981,,福建省,
1139504,1981,,1983,,福建省,
1139504,1983,5,1984,12,福建省,
1139504,1983,5,1984,12,福建省,
1139504,1984,12,1987,12,福建省,
1139504,1986,1,1993,4,福建省,
1139504,1987,12,1995,4,福建省,
1139504,1993,4,1995,4,福建省,
1139504,1993,3,1998,3,,
1139504,1995,4,2003,1,福建省,
1139504,1996,11,2001,12,福建省,
1139504,1998,10,2002,5,福建省,
1139504,2001,12,2006,11,福建省,
1139504,2001,12,2005,1,福建省,
1139504,2001,12,2011,4,福建省,
1139504,2003,1,2006,11,,
1139504,2003,1,2004,12,福建省,
1139504,2003,3,2008,1,,
1139504,2003,5,2005,1,福建省,
1139504,2003,12,2011,4,福建省,
1139504,2004,12,2005,1,福建省,
1139504,2005,1,2011,4,福建省,
1139504,2005,1,2011,4,福建省,
1139504,2007,10,2012,11,,
1139504,2011,4,now,,,
1139697,1983,4,1991,5,新疆維吾爾自治區|新疆自治區,
1139697,1985,10,1991,3,新疆維吾爾自治區|新疆自治區,
1138736,1973,12,1984,10,四川省,
1138736,1984,10,1986,3,四川省,
1138736,1985,7,1992,3,四川省,
1138736,1986,3,1992,3,四川省,
1138736,1992,3,1993,10,四川省,
1138736,1992,3,1993,5,四川省,
1138736,1993,5,1997,12,四川省,
1138736,1993,8,1997,12,四川省,
1138736,1997,12,2000,12,四川省,
1138736,1997,9,2002,11,,
1138736,2000,12,2001,2,四川省,
1166419,,,now,,,
1144370,1993,,1997,,,
1144370,1997,,2009,11,,
1144370,2008,4,now,,,
1144370,2009,11,now,,,
1138928,1977,9,1983,7,,
1138928,1983,7,1983,12,,
1138928,1983,12,1984,4,上海市,
1138928,1984,4,1987,1,上海市,
1138928,1987,1,1990,6,上海市,
1138928,1988,12,1993,9,上海市,
1138928,1990,6,1993,1,上海市,
1138928,1993,1,1994,9,上海市,
1138928,1994,9,1998,4,上海市,
1138928,1994,9,1995,4,上海市,
1138928,1994,10,1995,5,,
1138928,1995,7,2001,10,上海市,
1138928,1996,3,1998,4,上海市,
1138928,1998,2,2003,2,,
1138928,1998,4,2001,10,上海市,
1138928,2001,10,2009,11,重慶市,
1138928,2002,5,2009,11,重慶市,
1138928,2002,10,2010,1,重慶市,
1138928,2003,2,2008,1,,
1138928,2003,7,2011,2,,
1138928,2003,9,2011,2,重慶市,
1138928,2007,6,2012,6,,
1138928,2008,2,2013,2,,
1138928,2009,11,2013,1,重慶市,
1138928,2009,12,2010,1,重慶市,
1138928,2010,1,now,,重慶市,
1138928,2010,3,now,,,
1138928,2012,11,now,,,
1138928,2013,2,now,,,
1144465,1978,8,1981,4,,
1144465,1981,4,1984,8,,
1144465,1986,7,1986,9,,
1144465,1986,9,1988,8,,
1144465,1988,8,1992,11,,
1144465,1992,11,1995,7,,
1144465,1995,7,1996,1,,
1144465,1996,1,2000,5,,
1144465,2000,5,2003,3,,
1144465,2003,12,2011,5,,
1144465,2004,2,now,,,
1144465,2004,8,now,,,
1144465,2005,8,now,,,
1143274,1982,2,1985,5,福建省,
1143274,1985,5,1988,7,福建省,
1143274,1988,7,1991,10,福建省,
1143274,1991,10,1993,3,福建省,
1143274,1992,8,1995,4,福建省,
1143274,1993,3,1998,2,福建省,
1143274,1995,4,1997,4,福建省,
1143274,1997,4,1998,2,福建省,
1143274,1998,2,1999,8,福建省,
1143274,1999,8,2003,2,浙江省,
1143274,1999,8,2000,3,浙江省,
1143274,2000,3,2003,2,浙江省,
1143274,2003,2,2007,8,浙江省,
1143274,2003,4,2007,4,浙江省,
1143274,2007,6,2010,1,浙江省,
1143274,2007,6,2013,10,浙江省,
1143274,2010,1,2013,10,浙江省,
1143274,2013,10,2014,12,,
1143274,2013,10,2014,12,,
1143274,2012,11,now,,,
1143274,2014,12,now,,,
1143274,2014,12,now,,,
1153837,1978,,1981,,,
1153837,1981,,1983,,,
1153837,1983,,1990,,,
1153837,1990,,2007,,,
1153837,2007,,2009,,,
1153837,2009,,2011,,,
1153837,2011,,now,,,
1153837,2012,5,now,,廣東省,
1138235,1982,12,1988,11,四川省,
1138235,1985,2,1986,2,四川省,
1138235,1985,5,1988,1,四川省,
1138235,1985,2,1986,2,四川省,
1138235,1986,10,1988,9,四川省,
1138235,1988,9,1998,5,,
1138235,1988,5,1988,9,四川省,
1138235,1990,2,1998,5,,
1138235,1990,2,2000,12,,
1138235,1992,11,1997,9,,
1138235,1998,3,2000,12,,
1139378,1976,8,1983,1,山東省,
1139378,1983,1,1990,6,山東省,
1139378,1990,6,1998,4,山東省,
1139378,1990,6,1998,6,山東省,
1139378,1992,9,1998,6,山東省,
1139378,1998,4,2003,4,山東省,
1161738,1980,1,1985,9,,
1161738,1989,1,1992,11,,
1161738,1992,11,1993,7,寧夏回族自治區|寧夏自治區,
1161738,1993,7,1997,12,寧夏回族自治區|寧夏自治區,
1161738,1997,12,2001,1,,
1161738,2001,1,2002,6,寧夏回族自治區|寧夏自治區,
1161738,2002,6,2003,8,寧夏回族自治區|寧夏自治區,
1161738,2003,8,2007,7,寧夏回族自治區|寧夏自治區,
1161738,2007,7,2012,2,寧夏回族自治區|寧夏自治區,
1161738,2012,2,2013,12,寧夏回族自治區|寧夏自治區,
1161738,2013,12,now,,寧夏回族自治區|寧夏自治區,
1143196,1979,9,1983,7,,
1143196,1983,7,1984,5,,
1143196,1984,5,1987,7,山東省,
1143196,1987,7,1988,6,山東省,
1143196,1988,6,1989,4,山東省,
1143196,1989,4,1991,6,山東省,
1143196,1991,6,1993,6,山東省,
1143196,1993,6,1995,8,山東省,
1143196,1994,2,2001,1,山東省,
1143196,1995,8,1996,3,山東省,
1143196,1996,3,2001,1,山東省,
1143196,2003,2,2008,1,山東省,
1143196,2007,3,now,,山東省,
1143196,2007,3,now,,山東省,
1142882,1982,,1988,,,
1142882,1978,4,1982,3,,
1142882,1978,4,1982,3,,
1142882,1982,9,1987,11,,
1141695,1978,12,1982,9,,
1141695,1982,9,1985,9,,
1141695,1982,9,1985,9,,
1141695,1978,3,1983,6,,
1141695,1978,12,1982,9,,
1141695,1982,9,1985,9,,
1159173,2003,8,2008,12,北京市,
1159173,,,2011,8,北京市,
1159173,2011,8,2012,8,北京市,
1159173,2011,8,now,,北京市,
1159173,,,now,,北京市,
1140585,1978,,1984,,,
1140585,1984,,1986,,,
1140585,1986,,1987,,,
1140585,1987,,1988,,,
1140585,1988,,1992,,,
1140585,1992,,1998,,,
1140585,1998,,2001,,,
1140585,2001,,2004,,,
1140585,2004,2,2004,7,黑龍江省,
1140585,2004,,2008,,,
1140585,2004,,2008,,,
1140585,2008,,2011,,湖北省,
1140585,2011,,now,,廣東省,
1140585,2012,11,now,,,
1143188,1969,8,1980,8,,
1143188,1988,5,1989,9,,
1143188,1989,9,1990,12,,
1143188,1990,12,1992,12,,
1143188,1992,12,1997,6,,
1143188,1997,6,2000,4,,
1143188,2000,4,2001,12,,
1143188,2001,12,2011,11,,
1141084,2002,4,2005,1,甘肅省,
1141084,2002,5,2005,1,甘肅省,
1142727,1983,8,1985,6,福建省,
1139158,1982,1,1984,1,,
1139158,1984,1,1985,9,,
1139158,1985,9,1987,8,四川省,
1139158,1987,8,1995,2,四川省,
1139158,1995,2,1997,8,四川省,
1139158,1997,8,1997,12,四川省,
1139158,1998,11,2001,4,,
1139158,1998,11,2003,3,,
1139158,2001,4,2003,3,,
1139158,2002,11,2007,10,,
1139158,2003,3,now,,,
1139158,2004,6,now,,,
1160460,,,2012,9,,
1160460,,,2011,9,,
1160460,2012,9,now,,廣西壯族自治區|廣西自治區,
1143203,1979,3,1980,11,山東省,
1143203,1980,11,1982,7,山東省,
1143203,1982,7,1983,6,,
1143203,1983,6,1984,10,,
1140573,1982,8,1986,8,,
1140573,1986,8,1990,5,,
1140573,1990,5,1992,9,,
1140573,1992,9,1996,6,,
1140573,1995,6,1996,6,江蘇省,
1140573,1996,6,1998,3,,
1140573,1998,3,1999,5,,
1140573,1998,7,1999,5,,
1140573,1999,5,2009,4,,
1140573,2005,11,2008,10,,
1140573,2007,10,2012,11,,
1140573,2009,4,2010,8,,
1140573,2009,4,2010,8,,
1140573,2010,8,2011,5,甘肅省,
1140573,2011,6,2012,2,江西省,
1140573,2011,5,now,,江西省,
1140573,2012,2,now,,江西省,
1140573,2012,11,now,,,
1139507,1976,8,1983,2,,
1139507,1983,2,1985,4,,
1139507,1985,4,1991,3,,
1139507,1991,3,1994,2,,
1139507,1994,2,1996,2,福建省,
1139507,1996,2,1997,8,福建省,
1139507,1997,8,1998,1,福建省,
1139507,1998,1,2002,8,福建省,
1139507,2001,12,2008,12,福建省,
1139507,2002,1,2008,12,福建省,
1139507,2006,8,2008,5,福建省,
1139507,2008,12,2012,2,,
1139507,2008,3,2013,3,,
1139507,2012,2,now,,,
1139507,2013,5,now,,,
1142153,1978,9,1984,5,遼寧省,
1142153,1984,5,1985,6,遼寧省,
1142153,1985,6,1988,12,遼寧省,
1142153,1985,6,1989,1,遼寧省,
1142153,1988,5,1990,12,,
1142153,1988,12,1991,8,遼寧省,
1142153,1991,8,1998,12,遼寧省,
1142153,1998,12,1999,2,山東省,
1142153,1998,12,2001,1,山東省,
1142153,1999,2,2001,1,山東省,
1142153,2001,1,2002,12,山東省,
1142153,2001,4,2002,12,山東省,
1142153,2002,12,2007,2,山東省,
1142153,2002,12,2003,1,山東省,
1142153,2003,1,2003,2,山東省,
1142153,2003,1,2008,3,山東省,
1142153,2003,2,2008,3,山東省,
1142153,2007,2,2012,2,山東省,
1141314,1978,,1980,,,
1141314,1980,,1983,8,,
1141314,1983,8,1988,5,,
1141314,1986,10,1988,5,,
1141314,1987,11,1992,3,,
1141314,1987,12,1989,7,,
1139125,1970,,1984,,,
1139125,1984,,1986,,,
1139125,1986,,1991,,,
1139125,1991,,1993,,,
1139125,1993,12,2002,11,,
1139125,2003,,now,,,
1139335,1988,2,1988,9,海南省,
1139335,1988,4,1993,1,海南省,
1139335,1988,9,1993,1,海南省,
1139335,1991,5,1993,2,海南省,
1139335,,,now,,,
1139274,1978,10,1984,9,安徽省,
1139274,1984,9,1991,4,廣西壯族自治區|廣西自治區,
1139274,1991,4,1994,6,,
1139274,1994,6,1997,11,,
1139274,1997,11,2001,10,,
1139274,2001,10,2011,3,,
1139274,2001,11,2004,5,,
1139274,2004,6,2011,4,,
1139274,2011,3,2013,4,北京市,
1139274,2011,3,2013,4,北京市,
1139274,2011,3,2013,4,北京市,
1139274,2013,4,2014,5,,
1139274,2013,4,2014,5,,
1139274,2013,4,now,,,
1139274,2014,5,now,,,
1139274,2014,5,now,,,
1139545,,,1980,,浙江省,
1139545,1980,5,1985,9,浙江省,
1139545,1985,,1991,,,
1139545,1991,,1993,,浙江省,
1139545,1993,,1995,8,浙江省,
1139545,1995,8,2002,1,浙江省,
1139545,2002,1,2007,1,浙江省,
1140962,1982,2,1992,4,遼寧省,
1140962,1992,4,1993,6,遼寧省,
1140962,1993,6,1994,10,遼寧省,
1140962,1994,10,2000,1,遼寧省,
1140962,2000,1,2003,1,遼寧省,
1140962,2003,1,2009,,遼寧省,
1140962,2009,4,now,,,
1138642,1978,,1983,,,
1138642,1983,8,1987,,,
1138642,1987,8,1990,11,,
1138642,1990,11,1997,7,,
1138642,1992,10,1997,9,,
1138642,1998,3,2003,3,,
1139789,1988,4,1993,5,天津市,
1139789,1988,5,1993,7,天津市,
1139789,1987,6,1988,7,天津市,
1142461,1971,8,1985,1,四川省,
1142461,1977,3,1980,6,四川省,
1142461,1977,8,1985,9,,
1142461,1978,4,1981,2,四川省,
1142461,1979,12,1982,12,四川省,
1142461,1980,1,1982,12,四川省,
1142461,1980,6,1982,12,四川省,
1142461,1983,2,1985,7,四川省,
1142461,1983,2,1985,7,四川省,
1142461,1985,9,1992,10,,
1140803,1985,5,1992,12,,
1144155,1986,,1987,,,
1144155,1987,,1989,,,
1144155,1989,,1991,,,
1144155,1991,,2000,,,
1144155,1991,,1992,,,
1144155,2000,,2004,,上海市,
1144155,2004,,2008,,,
1144155,2004,,2009,,,
1144155,2008,12,2013,,,
1144155,2013,7,now,,,
1142228,1973,6,1981,9,青海省,
1142228,1980,1,1981,9,青海省,
1144104,2004,3,2006,11,浙江省,
1144104,2006,11,2009,4,浙江省,
1144104,2009,4,2013,3,浙江省,
1144104,2010,12,2011,2,浙江省,
1144104,2011,2,2013,3,浙江省,
1144104,2008,6,now,,,
1144104,2013,3,now,,浙江省,
1142056,1974,,1980,,,
1142056,1980,10,1982,5,,
1142056,1982,5,1985,6,,
1142056,1982,9,1987,10,,
1142056,1985,5,1989,12,,
1142056,1988,7,1989,12,,
1142056,1993,4,1995,4,,
1144212,1998,11,2000,,,
1144212,2000,,2002,1,,
1144212,2002,1,now,,,
1144212,2008,3,now,,,
1142057,1977,8,1982,9,,
1142057,1977,12,1984,7,,
1142057,1984,7,1989,10,,
1142057,1989,10,1996,3,,
1142057,1989,10,1996,3,,
1142055,1979,9,1988,5,,
1138274,1978,2,1982,9,,
1138274,1982,9,1985,5,,
1138274,1985,5,1988,5,,
1138274,1988,5,1992,5,,
1138274,1988,5,1993,5,,
1138274,1992,5,1993,5,,
1138274,1993,5,1994,8,,
1138274,1994,8,1998,3,,
1138274,1998,3,2001,2,,
1138274,2001,2,2008,5,,
1138274,2008,5,2011,5,,
1138274,,,2012,2,,
1138274,2002,11,now,,,
1138274,2009,4,now,,,
1138274,2011,5,now,,,
1141755,2004,1,now,,,
1143272,1982,1,1983,10,,
1143272,1983,10,1985,1,河南省,
1143272,1985,1,1996,6,陝西省,
1143272,1996,6,1998,2,陝西省,
1143272,1998,2,2001,11,陝西省,
1143272,2002,2,2005,6,陝西省,
1143272,2002,2,2005,7,陝西省,
1143272,2003,3,2008,3,,
1143272,2005,6,2007,12,陝西省,
1143272,2005,7,2007,12,,
1143272,2007,12,now,,,
1143272,2012,6,now,,陝西省,
1140142,,,2003,7,,
1140142,2003,8,2008,1,,
1143924,1998,,now,,湖南省,
1143924,2008,1,now,,湖南省,
1143924,,,now,,湖南省,
1143924,,,now,,,
1139739,,,1993,1,吉林省,
